"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","5","","UserSuite","","","","[UserGetAll] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","7","","UserSuite","","","","[ClassicUserUpdate] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","2","","ActFieldSuite","","","","[ActFieldDeleteById] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","4","","ActFieldSuite","","","","[ActFieldDeleteById] Успех",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","10","","CompanySuite","","","","[CompanyGetById] Успешно",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","18","","StorageFinReportSuite","","","","[FinReportGetByCompany] Год начала периода больше года конца периода",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","2","","AuthSuite","","","","[AuthLogin] Success",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","10","","CompanySuite","","","","[CompanyUpdate] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","9","","CompanySuite","","","","[CompanyGetAll] Успешно",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","10","","CompanySuite","","","","[CompanyGetByOwnerId] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","19","","StorageActFieldSuite","","","","[ActFieldGetById] Успех",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","2","","CompanySuite","","","","[CompanyCreate] Успех",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","11","","CompanySuite","","","","[ClassicCompanyDeleteById] Успех",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","1","","StorageAuthSuite","","","","[AuthRegister] Fail",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","7","","FinReportSuite","","","","[FinReportGetById] Успешно",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","2","","StorageFinReportSuite","","","","[FinReportDeleteById] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","11","","CompanySuite","","","","[CompanyGetById] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","3","","StorageCompanySuite","","","","[CompanyGetById] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","4","","FinReportSuite","","","","[FinReportCreate] Успех",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","13","","StorageCompanySuite","","","","[CompanyGetAll] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","18","","StorageUserSuite","","","","[UserDeleteById] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","12","","StorageCompanySuite","","","","[CompanyUpdate] Успешно",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","17","","StorageFinReportSuite","","","","[FinReportGetById] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 10:44:31 GMT 2024","Wed Oct 16 10:44:31 GMT 2024","45","","ITFinReportSuite","","","","[GetByCompany] Успех",""
"passed","Wed Oct 16 10:44:31 GMT 2024","Wed Oct 16 10:44:31 GMT 2024","40","","ITUserSuite","","","","[Update] Успех",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","27","","StorageActFieldSuite","","","","[ActFieldCreate] Ошибка в репозитории",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","10","","CompanySuite","","","","[CompanyGetAll] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","14","","StorageFinReportSuite","","","","[FinReportUpdate] Успешно",""
"passed","Wed Oct 16 10:44:31 GMT 2024","Wed Oct 16 10:44:31 GMT 2024","32","","ITFinReportSuite","","","","[GetById] Несуществующий отчет",""
"passed","Wed Oct 16 10:44:31 GMT 2024","Wed Oct 16 10:44:31 GMT 2024","37","","ITActFieldSuite","","","","[Update] Успех",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","8","","UserSuite","","","","[UserDeleteById] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 10:44:31 GMT 2024","Wed Oct 16 10:44:31 GMT 2024","42","","ITFinReportSuite","","","","[GetById] Успех",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","4","","ActFieldSuite","","","","[ActFieldCreate] Успех",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","8","","StorageUserSuite","","","","[UserGetAll] Успех",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","8","","UserSuite","","","","[UserGetById] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","4","","FinReportSuite","","","","[FinReportDeleteById] Успешно",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","7","","StorageCompanySuite","","","","[CompanyGetById] Успешно",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","3","","ActFieldSuite","","","","[ActFieldGetById] Успех",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","12","","StorageCompanySuite","","","","[CompanyDeleteById] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 10:44:20 GMT 2024","Wed Oct 16 10:44:20 GMT 2024","6","","UserSuite","","","","[ClassicUserUpdate] Успех",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","3","","StorageFinReportSuite","","","","[FinReportUpdate] Ошибка выполнения запроса в репозитории",""
"passed","Wed Oct 16 10:44:31 GMT 2024","Wed Oct 16 10:44:31 GMT 2024","29","","ITActFieldSuite","","","","[GetMaxCost] Успех",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","9","","StorageUserSuite","","","","[UserGetAll] Ошибка получения данных в репозитории",""
"passed","Wed Oct 16 10:44:31 GMT 2024","Wed Oct 16 10:44:31 GMT 2024","31","","ITActFieldSuite","","","","[Create] Успех",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","10","","StorageCompanySuite","","","","[CompanyCreate] Успех",""
"passed","Wed Oct 16 10:44:19 GMT 2024","Wed Oct 16 10:44:19 GMT 2024","11","","StorageUserSuite","","","","[UserDeleteById] Успех",""
